user_idx,recourse,cost,is_it_valid,length,mixture_class,model_score
84,False,1.0,1.0,1,2,0.17431305
85,False,1.0,1.0,1,3,0.395453
86,False,1.0,1.0,1,2,0.38538712
87,False,1.0,1.0,1,2,0.08613393
88,False,67.74190442215888,1.0,2,1,0.010844377
89,False,1.0,1.0,1,2,0.38473013
90,False,1.0,1.0,1,0,0.44727945
91,False,1.0,1.0,1,5,0.42438668
92,False,76.3250433340429,1.0,2,1,0.07650459
93,False,1.0,1.0,1,0,0.4615736
94,False,1.0,1.0,1,0,0.22465499
95,False,1.0,1.0,1,3,0.3788633
96,False,1.0,1.0,1,0,0.3669263
97,False,1.0,1.0,1,0,0.4756491
98,False,1.0,1.0,1,5,0.22218128
99,False,1.0,1.0,1,4,0.47528774
100,False,1.0,1.0,1,4,0.4214937
101,False,1.0,1.0,1,4,0.45501956
102,False,1.0,1.0,1,1,0.16225336
103,False,1.0,1.0,1,2,0.48726285
104,False,1.0,1.0,1,4,0.44293132
105,False,1.0,1.0,1,2,0.47986114
106,False,16.970907625227014,1.0,2,2,0.065576404
107,False,1.0,1.0,1,4,0.42470816
108,False,1.0,1.0,1,5,0.3339268
109,False,56.60712281179731,1.0,2,3,0.037267666
110,False,19.51740972704033,1.0,2,2,0.057438914
111,False,1.0,1.0,1,2,0.20992418
112,False,1.0,1.0,1,0,0.09096704
113,False,1.0,1.0,1,0,0.37052104
114,False,1.0,1.0,1,5,0.3363869
115,False,1.0,1.0,1,0,0.31780383
116,False,1.0,1.0,1,4,0.43974245
117,False,1.0,1.0,1,1,0.3784487
118,False,1.0,1.0,1,1,0.31547028
119,False,1.0,1.0,1,1,0.35541895
120,False,1.0,1.0,1,1,0.43774098
121,False,1.0,1.0,1,1,0.26280603
122,False,1.0,1.0,1,5,0.16646573
123,False,1.0,1.0,1,1,0.4510729
124,False,1.0,1.0,1,0,0.2956413
125,False,1.0,1.0,1,3,0.30170986
126,False,1.0,1.0,1,3,0.48429024
127,False,1.0,1.0,1,3,0.37765035
128,False,1.0,1.0,1,5,0.15042417
129,False,1.0,1.0,1,0,0.36291003
130,False,1.0,1.0,1,5,0.4016634
131,False,1.0,1.0,1,0,0.23695594
132,False,1.0,1.0,1,4,0.31677833
133,False,1.0,1.0,1,2,0.23196515
134,False,1.0,1.0,1,4,0.37329558
135,False,1.0,1.0,1,1,0.48952356
136,False,1.0,1.0,1,5,0.30478245
137,False,1.0,1.0,1,4,0.13424078
138,False,88.47563137671563,1.0,2,1,0.030472258
139,False,1.0,1.0,1,0,0.29596034
140,False,1.0,1.0,1,5,0.3112101
141,False,1.0,1.0,1,1,0.19583711
142,False,1.0,1.0,1,0,0.22111969
143,False,1.0,1.0,1,1,0.48845518
144,False,1.0,1.0,1,2,0.29819274
145,False,1.0,1.0,1,0,0.3677894
146,False,2.0,1.0,2,5,0.023801235
147,False,1.0,1.0,1,3,0.19926812
148,False,1.0,1.0,1,2,0.49726254
149,False,1.0,1.0,1,0,0.3076699
150,False,1.0,1.0,1,5,0.2378704
151,False,1.0,1.0,1,3,0.41174424
152,False,1.0,1.0,1,5,0.38889882
153,False,19.355460773722623,1.0,2,2,0.025131345
154,False,1.0,1.0,1,5,0.4629892
155,False,1.0,1.0,1,3,0.3141102
156,False,1.0,1.0,1,3,0.47763947
157,False,1.0,1.0,1,2,0.35420167
158,False,1.0,1.0,1,2,0.22285807
159,False,1.0,1.0,1,0,0.42913464
160,False,1.0,1.0,1,5,0.16712172
161,False,1.0,1.0,1,4,0.24774997
162,False,1.0,1.0,1,2,0.28724092
163,False,1.0,1.0,1,3,0.45055225
164,False,1.0,1.0,1,5,0.33210498
165,False,1.0,1.0,1,5,0.29292244
166,False,1.0,1.0,1,0,0.36209804
167,False,1.0,1.0,1,5,0.18147956
168,False,1.0,1.0,1,1,0.3869412
169,False,1.0,1.0,1,3,0.2937214
170,False,1.0,1.0,1,2,0.2735912
171,False,1.0,1.0,1,1,0.41243875
172,False,1.0,1.0,1,3,0.39819917
173,False,1.0,1.0,1,0,0.23700617
174,False,1.0,1.0,1,2,0.42244574
175,False,1.0,1.0,1,1,0.124480926
176,False,1.0,1.0,1,2,0.13477932
177,False,1.0,1.0,1,1,0.14810906
178,False,1.0,1.0,1,0,0.4736154
179,False,1.0,1.0,1,5,0.44102326
180,False,1.0,1.0,1,5,0.4408145
181,False,1.0,1.0,1,4,0.25315845
182,False,1.0,1.0,1,3,0.3930988
183,False,1.0,1.0,1,4,0.40130827
184,False,1.0,1.0,1,2,0.47428498
185,False,1.0,1.0,1,3,0.2214515
186,False,1.0,1.0,1,2,0.23991014
187,False,1.0,1.0,1,1,0.36439332
188,False,1.0,1.0,1,2,0.49017525
189,False,1.0,1.0,1,3,0.34980318
190,False,1.0,1.0,1,4,0.23916775
191,False,1.0,1.0,1,4,0.26276833
192,False,1.0,1.0,1,3,0.21370938
193,False,1.0,1.0,1,0,0.44411314
194,False,1.0,1.0,1,4,0.43947512
195,False,1.0,1.0,1,2,0.35940674
196,False,1.0,1.0,1,1,0.068676464
197,False,66.82704683529549,1.0,2,0,0.09206307
198,False,1.0,1.0,1,5,0.2794464
199,False,1.0,1.0,1,2,0.22705528
200,True,70.69571746535709,1.0,2,1,0.29668924
201,False,1.0,1.0,1,0,0.12721775
202,False,1.0,1.0,1,0,0.2840542
203,False,1.0,1.0,1,2,0.17272238
204,False,1.0,1.0,1,1,0.123682104
205,False,1.0,1.0,1,5,0.23939818
206,False,1.0,1.0,1,4,0.47458497
207,False,51.05727839336923,1.0,2,3,0.13444492
208,False,1.0,1.0,1,3,0.49455288
209,False,1.0,1.0,1,3,0.429453
210,False,1.0,1.0,1,1,0.27474928
211,False,1.0,1.0,1,0,0.3873342
212,False,1.0,1.0,1,1,0.39364183
213,False,50.3885166408415,1.0,2,3,0.02173622
214,False,1.0,1.0,1,0,0.23262285
215,False,1.0,1.0,1,0,0.31624454
216,False,1.0,1.0,1,3,0.35462216
217,False,1.0,1.0,1,5,0.013577915
218,False,1.0,1.0,1,4,0.32707658
219,False,1.0,1.0,1,2,0.42835677
220,False,83.82282335390072,1.0,2,1,0.04248625
221,False,1.0,1.0,1,2,0.48862976
222,False,1.0,1.0,1,1,0.3201334
223,False,2.0,1.0,2,5,0.05102618
224,False,1.0,1.0,1,3,0.38477588
225,False,1.0,1.0,1,4,0.32786587
226,False,1.0,1.0,1,1,0.3764118
227,False,1.0,1.0,1,2,0.41205963
228,False,1.0,1.0,1,3,0.48809657
229,False,1.0,1.0,1,2,0.3853652
230,False,1.0,1.0,1,5,0.44115397
231,False,1.0,1.0,1,2,0.3748081
232,False,1.0,1.0,1,3,0.46998474
233,False,1.0,1.0,1,0,0.25147673
234,False,1.0,1.0,1,0,0.49339727
235,False,2.0,1.0,2,5,0.070740715
236,False,17.929157297728235,1.0,2,2,0.032636125
237,False,1.0,1.0,1,2,0.25344518
238,False,1.0,1.0,1,1,0.3873759
239,False,1.0,1.0,1,5,0.24269435
240,False,1.0,1.0,1,1,0.48126188
241,False,1.0,1.0,1,2,0.35824808
242,False,1.0,1.0,1,0,0.22316986
243,False,1.0,1.0,1,4,0.13902538
244,False,1.0,1.0,1,1,0.25318366
245,False,1.0,1.0,1,5,0.27498665
246,False,1.0,1.0,1,4,0.4258168
247,False,1.0,1.0,1,4,0.20146075
248,False,1.0,1.0,1,0,0.16878852
249,False,1.0,1.0,1,3,0.2430816
250,False,121.06719199659594,1.0,2,4,0.062603705
251,False,1.0,1.0,1,4,0.26045406
252,False,24.977535354581743,1.0,2,2,0.046182767
253,False,1.0,1.0,1,5,0.44914883
254,False,1.0,1.0,1,4,0.2107515
255,False,1.0,1.0,1,2,0.13515301
256,False,1.0,1.0,1,2,0.3302551
257,False,1.0,1.0,1,2,0.11585395
258,False,1.0,1.0,1,3,0.18937439
259,False,1.0,1.0,1,4,0.3791234
260,False,1.0,1.0,1,2,0.43629196
261,False,1.0,1.0,1,0,0.48467088
262,False,1.0,1.0,1,0,0.19428165
263,False,1.0,1.0,1,3,0.3266176
264,False,1.0,1.0,1,3,0.4370162
265,False,1.0,1.0,1,0,0.48684922
266,False,1.0,1.0,1,5,0.3474712
267,False,1.0,1.0,1,4,0.4254728
268,False,19.621003739620406,1.0,2,2,0.022402382
269,False,53.75431026363435,1.0,2,3,0.036430594
270,False,1.0,1.0,1,0,0.37482336
271,False,1.0,1.0,1,0,0.26393518
272,False,1.0,1.0,1,2,0.47937116
273,False,1.0,1.0,1,1,0.24122736
274,False,51.190828310628156,1.0,2,3,0.016053474
275,False,1.0,1.0,1,0,0.3999217
276,False,1.0,1.0,1,5,0.39741746
277,False,63.80161029647827,1.0,2,0,0.05361135
278,False,1.0,1.0,1,5,0.28565994
279,False,1.0,1.0,1,3,0.24427184
280,False,1.0,1.0,1,4,0.4699095
281,False,1.0,1.0,1,0,0.2686457
282,False,1.0,1.0,1,4,0.38744333
283,False,1.0,1.0,1,5,0.27550942
284,False,1.0,1.0,1,4,0.42653725
285,False,1.0,1.0,1,5,0.3072498
286,False,1.0,1.0,1,0,0.36919636
287,False,1.0,1.0,1,0,0.38917348
288,False,1.0,1.0,1,3,0.31719577
289,False,1.0,1.0,1,4,0.24608897
290,False,1.0,1.0,1,1,0.3002283
291,False,1.0,1.0,1,1,0.272994
292,False,1.0,1.0,1,3,0.47195163
293,False,1.0,1.0,1,5,0.37376785
294,False,18.269719220503383,1.0,2,2,0.10288747
295,False,1.0,1.0,1,0,0.3526539
296,False,1.0,1.0,1,0,0.42870817
297,False,1.0,1.0,1,1,0.42024276
298,False,1.0,1.0,1,1,0.25808105
299,False,1.0,1.0,1,5,0.24983479
