user_idx,recourse,cost,is_it_valid,length,mixture_class,model_score
43,True,873.5855949052313,1.0,6,1,0.0046846676
44,True,435.7642251708855,1.0,6,3,0.008164631
45,True,299.7647901083044,1.0,2,3,0.08094313
46,True,289.3530229209799,1.0,2,3,0.14210483
47,True,244.48641634216713,1.0,6,5,0.03727297
48,True,360.45544187807013,1.0,2,2,0.056203596
49,True,167.53610460779896,1.0,3,5,0.10220139
50,True,315.0001578670909,1.0,6,0,0.03566593
51,True,16.662223679584713,1.0,2,4,0.08862677
52,True,22.893827250618216,1.0,3,4,0.019707277
53,True,44.766959325398716,1.0,2,4,0.06428614
54,True,2.0,1.0,2,0,0.111015804
55,True,424.49174504259787,1.0,3,2,0.011900469
56,True,588.4349553364866,1.0,2,1,0.022376139
57,True,162.58874046373012,1.0,3,5,0.014369525
58,True,490.738010055832,1.0,6,0,0.12789397
59,True,322.9222679975312,1.0,2,3,0.22702627
60,True,159.88417577461954,1.0,3,5,0.0073071
61,True,2.0,1.0,2,0,0.08510523
62,True,2.0,1.0,2,0,0.21616723
63,True,166.19552929011786,1.0,3,5,0.07168124
64,True,123.52338975779102,1.0,2,5,0.20332262
65,True,2.0,1.0,2,0,0.045945294
66,True,352.5206366555601,1.0,2,2,0.20921768
67,True,141.7879718443479,1.0,2,5,0.21743783
68,True,399.151235848713,1.0,6,3,0.052846212
69,True,550.9433724155311,1.0,2,1,0.48622486
70,True,618.6691946921579,1.0,6,3,0.004763487
71,True,2.0,1.0,2,0,0.07105434
72,True,280.6904535074557,1.0,2,3,0.33566034
73,True,410.5481088516542,1.0,5,4,0.008582012
74,True,546.3589176262902,1.0,2,1,0.08032608
75,True,570.4636265139977,1.0,2,1,0.17159238
76,True,21.072523872858895,1.0,2,4,0.07976521
77,True,323.1926304597072,1.0,2,2,0.09052265
78,True,585.6927936737864,1.0,2,1,0.418965
79,True,125.98396675548278,1.0,2,5,0.15918523
80,True,318.7517910359194,1.0,3,3,0.006483682
81,True,317.1667266356153,1.0,2,3,0.29765546
82,True,361.51537535249565,1.0,2,2,0.13741678
83,True,562.7184501581357,1.0,2,1,0.05623378
84,True,880.0677947030033,1.0,6,1,0.004980282
85,True,267.4199434120262,1.0,6,5,0.048566494
86,True,345.4388003385975,1.0,2,2,0.09573517
87,True,460.61955432784816,1.0,3,2,0.013498721
88,True,542.4081108597667,1.0,2,1,0.02979102
89,True,554.1056162329646,1.0,2,1,0.28918383
90,True,567.789632541903,1.0,2,1,0.389452
91,True,170.5678737230312,1.0,3,0,0.017955747
92,True,563.5851442444896,1.0,2,1,0.28851742
93,True,127.73531612939858,1.0,2,5,0.17546391
94,True,36.03105845376483,1.0,2,4,0.16714586
95,True,2.0,1.0,2,0,0.17510176
96,True,37.217560531182315,1.0,2,4,0.33220565
97,True,485.169101035299,1.0,6,0,0.007936981
98,True,49.90566722244108,1.0,3,4,0.012296709
99,True,169.0785700833398,1.0,3,0,0.006261014
100,True,27.155836459552404,1.0,2,4,0.174487
101,True,167.90514421886024,1.0,3,0,0.008144946
102,True,864.0624632700363,1.0,6,1,0.015818436
103,True,565.1430793744831,1.0,2,1,0.28638107
104,True,850.8148672632121,1.0,6,2,0.012547343
105,True,598.7772533651204,1.0,3,1,0.017992038
106,True,564.7196559828442,1.0,2,1,0.45361805
107,True,2.0,1.0,2,0,0.29069424
108,True,170.05811125291498,1.0,3,0,0.011937127
109,True,53.07124500156493,1.0,2,4,0.13122068
110,True,174.68879965613954,1.0,3,5,0.007924176
111,True,39.76456981658221,1.0,2,4,0.11174738
112,True,2.0,1.0,2,0,0.13548902
113,True,432.4121663537738,1.0,5,4,0.037345313
114,True,131.70756848583102,1.0,2,5,0.20204706
115,True,864.0758356225451,1.0,6,1,0.033119112
116,True,591.9672149831244,1.0,3,1,0.006016269
117,True,40.91799306199961,1.0,2,4,0.36662495
118,True,51.74116668396209,1.0,3,4,0.047381923
119,True,39.38249141012987,1.0,2,4,0.25900868
120,True,39.2048116904634,1.0,3,4,0.014891394
121,True,626.6016454306254,1.0,3,1,0.08337849
122,True,322.9600536738013,1.0,3,3,0.014803041
123,True,378.0417773769345,1.0,2,2,0.35615432
124,False,480.377826493504,1.0,5,0,0.002256142
125,True,140.5029738305886,1.0,3,0,0.023167398
126,True,257.27929342318214,1.0,6,5,0.021751316
127,True,53.82284713687527,1.0,2,4,0.030516593
128,True,424.3194822370552,1.0,3,2,0.014084793
129,True,238.3777220503223,1.0,6,4,0.0027050788
130,True,137.21175537691875,1.0,2,5,0.43645358
131,True,346.13356960241003,1.0,2,2,0.49513313
132,True,356.16895865609297,1.0,2,2,0.041720822
133,True,336.4423082148789,1.0,3,3,0.0056608613
134,True,324.780846769509,1.0,3,3,0.08283119
135,True,288.2290695637993,1.0,2,3,0.08753184
136,True,316.20798655212093,1.0,2,3,0.21968973
137,True,2.0,1.0,2,0,0.19901508
138,True,417.67172474516184,1.0,3,2,0.0077951155
139,True,555.4652378176532,1.0,2,1,0.1794137
140,True,2.0,1.0,2,0,0.2607287
141,True,546.3522868435518,1.0,2,1,0.13698031
142,True,113.68154706836415,1.0,2,5,0.091992825
143,True,2.0,1.0,2,0,0.026612896
144,True,601.0550034901581,1.0,3,1,0.008072328
145,True,166.798402736696,1.0,3,5,0.024797894
146,True,171.14761033971342,1.0,3,0,0.028434306
147,True,128.56644048796434,1.0,2,5,0.055324145
148,True,288.0609989548238,1.0,2,3,0.13243522
149,True,132.34348000032313,1.0,2,5,0.4793886
150,True,412.7445013046188,1.0,3,2,0.006617975
151,True,37.93881887627255,1.0,2,4,0.030982992
152,True,330.8887638973515,1.0,2,2,0.023982128
153,True,51.05164698789086,1.0,3,4,0.017947089
154,True,39.44550849675821,1.0,2,4,0.41086927
155,True,44.864682636117266,1.0,2,4,0.29519698
156,True,129.30422347595322,1.0,2,5,0.035473358
157,True,46.47221727315295,1.0,2,4,0.078882806
158,True,280.35953896305574,1.0,2,3,0.075702816
159,True,439.6817701502565,1.0,3,2,0.014146375
160,True,343.33822336932263,1.0,2,2,0.07731047
161,True,843.9262417744811,1.0,6,2,0.050893303
162,True,2.0,1.0,2,0,0.33772343
163,True,2.0,1.0,2,0,0.2014779
164,True,26.708578510592545,1.0,2,4,0.47609547
165,True,441.3104818719656,1.0,6,3,0.02649227
166,True,834.482597155834,1.0,6,2,0.013705454
167,True,2.0,1.0,2,0,0.04410018
168,True,285.97060258504746,1.0,2,3,0.22775137
169,True,710.2900453526025,1.0,6,3,0.008948369
170,True,119.08366493628951,1.0,2,5,0.034630552
171,True,26.28181643728749,1.0,2,4,0.37710097
172,True,127.06704260648287,1.0,2,5,0.05853716
173,True,2.0,1.0,2,0,0.08256059
174,False,302.06494959833145,1.0,4,0,0.0011594092
175,True,361.91898148607964,1.0,2,2,0.30454117
176,True,45.642601581376496,1.0,2,4,0.481334
177,True,600.8510298409258,1.0,3,1,0.0061768056
178,True,549.9081924692435,1.0,2,1,0.45624143
179,True,593.440406320333,1.0,3,1,0.011549295
180,True,240.63648228428013,1.0,6,5,0.018199747
181,True,39.340654778857825,1.0,2,4,0.19024363
182,True,601.9140237621434,1.0,3,1,0.100836694
183,True,126.76498980392647,1.0,2,5,0.15276177
184,True,2.0,1.0,2,0,0.054236155
185,True,312.93133524820337,1.0,3,3,0.02614364
186,True,427.7729030376388,1.0,3,2,0.015731439
187,True,322.8142664613315,1.0,3,3,0.023567738
188,True,2.0,1.0,2,0,0.04914261
189,True,328.9439534279293,1.0,3,3,0.033865325
190,True,324.83151660422004,1.0,3,3,0.044876274
191,True,379.55617295535427,1.0,2,2,0.48744112
192,True,51.178153632600825,1.0,3,4,0.00691019
193,True,174.4480459752108,1.0,3,5,0.021158023
194,True,30.079395854133992,1.0,2,4,0.08741219
195,True,2.0,1.0,2,0,0.07777053
196,True,43.76995382049387,1.0,2,4,0.10681143
197,True,135.11556389150076,1.0,2,5,0.1998664
198,True,460.3272139684457,1.0,6,4,0.0046702027
199,True,132.31293561111494,1.0,2,5,0.28158993
200,True,2.0,1.0,2,0,0.4590689
201,True,25.417340581025798,1.0,2,4,0.2129622
202,True,703.1894224836444,1.0,6,3,0.018684762
203,True,413.6998345127438,1.0,6,3,0.005675042
204,True,307.02709461027035,1.0,2,3,0.09591919
205,True,299.5141917443381,1.0,2,3,0.1631276
206,True,166.0323836765645,1.0,3,5,0.009335961
207,True,122.57322092166407,1.0,2,5,0.07253372
208,True,2.0,1.0,2,0,0.35489646
209,True,2.0,1.0,2,0,0.2557536
210,True,608.0296691148751,1.0,3,1,0.016937153
211,True,39.15758303472272,1.0,2,4,0.16215475
212,True,544.5579360301628,1.0,2,1,0.31964853
213,True,29.686452758201014,1.0,2,4,0.18708432
214,True,562.4659723088594,1.0,2,1,0.07529122
215,True,133.1798624734118,1.0,2,5,0.45298398
216,True,51.376641003061025,1.0,3,4,0.006916141
217,True,601.2431913822787,1.0,3,1,0.020319786
218,True,350.32909545031237,1.0,2,2,0.09231406
219,True,55.175323495771124,1.0,3,4,0.044766974
220,True,494.2485885328116,1.0,6,0,0.026887503
221,True,325.92096647366475,1.0,3,3,0.0069049136
222,True,134.14732632374168,1.0,2,5,0.040016077
223,True,32.553542253986905,1.0,2,4,0.13153109
224,True,47.66429653794931,1.0,2,4,0.17175162
225,True,586.1973188200379,1.0,3,1,0.013541311
226,True,124.95792210191047,1.0,2,5,0.49474153
227,True,133.61093149655466,1.0,2,5,0.02948138
228,True,134.3158642105434,1.0,2,5,0.4303356
229,True,126.14975045487992,1.0,2,5,0.19116291
230,True,363.9182199197941,1.0,2,2,0.24810395
231,True,598.0377366198352,1.0,3,1,0.06715619
232,True,165.56381182677904,1.0,3,5,0.020779748
233,True,553.4503178934256,1.0,2,1,0.28651235
234,True,49.18444677076492,1.0,3,4,0.009189464
235,True,597.2536973285505,1.0,3,1,0.0075422423
236,True,597.690623484968,1.0,3,1,0.014764743
237,True,55.538385089982484,1.0,2,4,0.14476416
238,True,485.2619866777359,1.0,5,4,0.05716098
239,True,361.23227382884204,1.0,2,2,0.38633478
240,True,329.78505214614927,1.0,3,3,0.008034544
241,True,684.2085678219356,1.0,6,5,0.0038908806
242,True,247.13449769315295,1.0,6,5,0.012116939
243,True,584.5013550388339,1.0,3,1,0.0044983905
244,True,169.58891110392457,1.0,3,5,0.010502843
245,True,347.0216610127246,1.0,2,2,0.445964
246,True,2.0,1.0,2,0,0.25973445
247,True,124.1632649056105,1.0,2,5,0.10342728
248,True,31.587854199586843,1.0,2,4,0.2315852
249,True,2.0,1.0,2,0,0.06583832
250,True,48.26280285138692,1.0,2,4,0.15961894
251,True,131.8423225546225,1.0,2,5,0.40204263
252,True,384.87586457207334,1.0,2,2,0.0387777
253,True,560.9332030495746,1.0,2,1,0.16966686
254,True,196.46169441360513,1.0,4,5,0.048906107
255,True,415.4460044874814,1.0,3,2,0.008019046
256,True,2.0,1.0,2,0,0.13434629
257,True,133.08780707659264,1.0,2,5,0.2009758
258,True,589.8864490213629,1.0,6,2,0.051021762
259,True,547.3303544661785,1.0,2,1,0.20876878
260,True,182.04538578664494,1.0,3,5,0.007526379
261,True,293.0359706797907,1.0,2,3,0.16118096
262,True,2.0,1.0,2,0,0.03262874
263,True,588.3108689359376,1.0,2,1,0.3432456
264,True,2.0,1.0,2,0,0.08895497
265,True,393.79281787872543,1.0,2,2,0.11177135
266,True,355.19505078036207,1.0,2,2,0.15427233
267,True,315.66125007032815,1.0,3,3,0.0057813176
268,True,51.77973383398832,1.0,2,4,0.07878379
269,True,44.511402656158495,1.0,3,4,0.01925513
270,True,2.0,1.0,2,0,0.038624123
271,True,123.93849630471,1.0,2,5,0.2511207
272,True,595.7494635667249,1.0,3,1,0.010251209
273,True,322.8519749766373,1.0,3,3,0.0053397827
274,True,123.3544430218088,1.0,2,5,0.43564782
275,True,2.0,1.0,2,0,0.39418268
276,True,387.40877329487216,1.0,2,2,0.4926878
277,True,358.5803450131855,1.0,2,2,0.14851286
278,True,355.23931114328917,1.0,2,2,0.030232618
279,True,126.87570662196,1.0,2,5,0.09837067
280,True,329.62965643245934,1.0,2,3,0.19605286
281,True,324.7127291423951,1.0,3,3,0.009335961
282,True,166.8684450317266,1.0,3,5,0.026570793
283,True,484.96885821418255,1.0,6,4,0.007515922
284,True,838.5735360008659,1.0,6,1,0.057111826
285,True,327.1551726990904,1.0,3,3,0.023734454
286,True,28.759378204062543,1.0,2,4,0.048250202
287,True,576.2912123192978,1.0,2,1,0.35433137
288,True,325.0087103486386,1.0,3,3,0.049009036
289,True,20.044297536522762,1.0,2,4,0.07839397
290,True,864.2777285937419,1.0,6,1,0.004716182
291,True,386.1605716290921,1.0,2,2,0.41083384
292,True,410.7194120676511,1.0,3,2,0.01977091
293,True,116.83924104923342,1.0,2,5,0.11111229
294,True,411.9487824069853,1.0,3,2,0.007394585
295,True,302.07904488442693,1.0,2,3,0.18828622
296,True,593.4824511488122,1.0,3,1,0.006173642
297,True,336.6985237650118,1.0,2,2,0.35075316
298,True,128.39794029009784,1.0,2,5,0.21143673
299,True,356.8382186597264,1.0,2,2,0.13979091
