user_idx,recourse,cost,elicitation,length,mixture_class,model_score
43,1,68.86913798667624,0,3,3,0.105649784
44,1,51.71522181959646,0,2,5,0.105029546
45,1,3.0,0,3,0,0.13328177
46,1,2.0,0,2,4,0.08256059
47,1,89.7311083750613,0,2,2,0.1384824
48,1,3.0,0,3,0,0.23332447
49,1,89.83000003269622,0,2,2,0.25356367
50,1,5.399090434524034,0,3,3,0.32114193
51,1,590.9708922443316,0,3,1,0.010237262
52,1,51.02989290515822,0,2,3,0.4575701
53,1,47.8801026558683,0,3,4,0.0277913
54,1,55.406016835088835,0,2,1,0.17648697
55,1,4.0,0,4,0,0.3062686
56,1,2.0,0,2,4,0.06715619
57,1,421.5791496014867,0,3,2,0.005866409
58,1,45.41312679150769,0,3,4,0.0048044105
59,1,2.0,0,2,4,0.05636132
60,1,183.221815233687,0,4,1,0.023152312
61,1,90.78436526544222,0,2,2,0.06700636
62,1,5.692415918914804,0,4,0,0.022531537
63,1,3.0,0,3,0,0.39184058
64,1,2.0,0,2,4,0.19237264
65,1,2.0,0,2,0,0.46815398
66,1,120.68711041369468,0,5,0,0.0040410855
67,1,139.61696717376566,0,3,4,0.03281329
68,1,3.0,0,3,0,0.037031513
69,1,4.0,0,4,5,0.2554748
70,1,2.0,0,2,4,0.1933277
71,1,436.110141503217,0,3,2,0.0044633937
72,1,52.173910406074256,0,2,5,0.10906859
73,1,74.66754174818014,0,2,1,0.35433137
74,1,90.69767766151128,0,3,2,0.08073468
75,1,52.52194385812186,0,2,1,0.11128442
76,1,90.01563016673316,0,3,2,0.03525854
77,1,170.2986400390261,0,3,5,0.013142145
78,1,54.32826582246319,0,2,1,0.14812775
79,1,4.0,0,4,0,0.33305162
80,1,25.24344320430201,0,4,3,0.19663556
81,1,582.93275804179,0,3,1,0.0069049136
82,1,2.0,0,2,4,0.07592585
83,1,2.0,0,2,2,0.49474153
84,1,52.0271400200483,0,3,5,0.060786407
85,1,355.5104366813175,0,3,3,0.10148265
86,1,421.3338333261925,0,3,2,0.007808286
87,1,47.458803219573156,0,3,4,0.051247586
88,1,133.79885165823623,0,5,5,0.026023729
89,1,50.7267445276336,0,3,4,0.01368214
90,1,46.482741567494784,0,3,4,0.01091414
91,1,86.86775360809943,0,2,2,0.36821535
92,1,417.4913701347207,0,3,2,0.006088971
93,1,3.0,0,3,0,0.34906277
94,1,4.0,0,4,5,0.19351965
95,1,122.65732937617109,0,3,2,0.3248749
96,1,329.0023015206505,0,5,3,0.027952489
97,1,52.93998073515032,0,2,1,0.26103494
98,1,614.8443199007685,0,3,1,0.032588184
99,1,49.05761405358773,0,2,3,0.07255322
100,1,5.0,0,5,0,0.019323608
101,1,4.0,0,4,2,0.19023547
102,1,4.0,0,4,0,0.005806203
103,1,34.39945971572321,0,3,4,0.005721915
104,1,448.51506602120645,0,3,2,0.039708592
105,1,333.43230061083045,0,3,3,0.025724921
106,1,2.0,0,2,0,0.21143673
107,1,3.0,0,3,5,0.29878467
108,1,52.58791169792475,0,3,5,0.052730788
109,1,87.11240163530375,0,2,2,0.18443084
110,1,589.2810265837466,0,3,1,0.011287542
111,1,2.0,0,2,4,0.4447789
112,1,70.66603016219827,0,3,3,0.06027313
113,1,52.78807498723626,0,2,1,0.06970472
114,1,2.0,0,2,4,0.085652515
115,1,70.65151061290274,0,3,3,0.053202342
116,1,71.19265860857861,0,3,3,0.041603662
117,1,47.29186032236318,0,3,4,0.0071517625
118,1,129.00915219596612,0,3,1,0.045826748
119,1,2.0,0,2,4,0.05915244
120,1,3.0,0,3,0,0.042339254
121,1,53.42114152710607,0,2,1,0.14399274
122,1,2.0,0,2,4,0.19666058
123,1,174.00392614301987,0,4,5,0.009213182
124,1,133.4673834536046,0,3,1,0.08117827
125,1,2.0,0,2,5,0.47324157
126,1,175.8992725710628,0,3,5,0.007677705
127,1,101.30819803269132,0,3,4,0.008582012
128,1,93.26577971883283,0,6,2,0.046946075
129,1,303.37415621116804,0,4,3,0.01271739
130,1,2.0,0,2,4,0.33681694
131,1,2.0,0,2,2,0.37127718
132,1,49.255670869437225,0,2,3,0.070956595
133,1,50.03597947760158,0,2,3,0.13434629
134,1,51.44343649536259,0,2,5,0.13153109
135,1,53.505185011979904,0,2,1,0.14118944
136,1,71.95711388457107,0,3,3,0.034532383
137,1,182.33827076618633,0,3,5,0.022491472
138,1,97.04412937970054,0,3,1,0.039130904
139,1,331.94089518920157,0,3,3,0.0024601102
140,1,125.19948040268916,0,4,5,0.012787335
141,1,106.58868340944758,0,3,1,0.058492474
142,1,129.84878700129656,0,3,1,0.051701475
143,1,333.51909962130554,0,3,3,0.015445291
144,1,27.779036131013893,0,6,3,0.07392243
145,1,47.31601105940442,0,2,4,0.03657272
146,1,3.0,0,3,0,0.033041097
147,1,3.2272611085283067,0,3,3,0.4068474
148,1,2.0,0,2,0,0.3713426
149,1,124.68858543017394,0,4,5,0.021624714
150,1,4.833960475774587,0,3,3,0.4587586
151,1,150.27704040839168,0,5,5,0.029171309
152,1,2.0,0,2,2,0.4602978
153,1,92.74469371160929,0,3,2,0.027792593
154,1,21.156262749752816,0,2,3,0.48831424
155,1,172.56146820587185,0,3,5,0.014851092
156,1,594.6571488434464,0,3,1,0.010894848
157,1,3.0,0,3,0,0.021751316
158,1,435.70168986076965,0,3,2,0.007330283
159,1,2.0,0,2,2,0.45298398
160,1,3.0,0,3,0,0.06601186
161,1,40.35464387716462,0,3,4,0.010337114
162,1,177.4929509065007,0,3,5,0.0071369144
163,1,55.68087074639878,0,3,4,0.008926157
164,1,3.0,0,3,0,0.12820557
165,1,44.08451198430865,0,3,4,0.039033864
166,1,592.8791166466228,0,3,1,0.009189469
167,1,27.03285350944374,0,2,4,0.22702627
168,1,182.20905111539415,0,3,0,0.012019055
169,1,2.0,0,2,4,0.47249302
170,1,48.89081545788641,0,2,3,0.047643337
171,1,3.0,0,3,5,0.26951343
172,1,3.0,0,3,0,0.051932603
173,1,91.61762192392708,0,3,2,0.21450414
174,1,123.79831615083971,0,3,5,0.014438757
175,1,2.0,0,2,4,0.071789436
176,1,76.14961540462747,0,2,1,0.48777777
177,1,3.0,0,3,0,0.15014093
178,1,5.0,0,5,0,0.016272606
179,1,90.39591932025058,0,2,2,0.09837066
180,1,49.94612920440415,0,2,3,0.24866758
181,1,140.83283528011964,0,4,5,0.030441007
182,1,601.1651177759343,0,3,1,0.030968936
183,1,109.06406311860609,0,3,4,0.3340295
184,1,194.77136817540807,0,3,4,0.035356298
185,1,90.40729159389825,0,2,2,0.10485509
186,1,3.0,0,3,5,0.29604495
187,1,24.108006927230335,0,4,3,0.23106916
188,1,549.1627078107267,0,5,2,0.05340538
189,1,323.63434899650423,0,3,3,0.002149205
190,1,53.171283503110686,0,2,1,0.073744684
191,1,127.0539924483345,0,3,1,0.21956344
192,1,337.0316632766355,0,3,3,0.019722737
193,1,332.18884861075276,0,3,3,0.016336089
194,1,625.1507569474494,0,3,1,0.02296823
195,1,425.034306829215,0,3,2,0.033644613
196,1,174.95123277433885,0,3,5,0.0028244266
197,1,588.4044461225376,0,3,1,0.00693917
198,1,23.797309844189087,0,4,5,0.24077824
199,1,44.27439492374158,0,2,1,0.426005
200,1,52.208279680196924,0,2,5,0.072936215
201,1,48.66749967098946,0,3,4,0.00514425
202,1,4.4313528730396,0,4,0,0.14851286
203,1,589.0944363516618,0,3,1,0.007482252
204,1,2.0,0,2,4,0.101741865
205,1,2.0,0,2,5,0.49248382
206,1,634.6819884001598,0,3,1,0.043822426
207,1,91.25506910379153,0,2,2,0.069963604
208,1,48.21526351785701,0,3,4,0.020606058
209,1,52.22156162995048,0,2,5,0.14715172
210,1,71.89947249916801,0,3,3,0.10994835
211,1,95.5272173533275,0,3,4,0.060073283
212,1,3.0,0,3,0,0.11545793
213,1,57.192192964574986,0,3,4,0.011827039
214,1,416.72394592996534,0,3,2,0.008125785
215,1,172.38255090523438,0,3,5,0.022963325
216,1,120.2980884592069,0,6,3,0.014184316
217,1,2.0,0,2,4,0.083369784
218,1,3.0,0,3,0,0.28828347
219,1,139.87390657219933,0,4,2,0.08773451
220,1,435.1306835813905,0,3,2,0.021930665
221,1,3.0,0,3,0,0.37733042
222,1,50.79211933548564,0,2,1,0.40116024
223,1,52.91618370473525,0,3,5,0.04446746
224,1,55.26371058341426,0,2,1,0.3721477
225,1,2.0,0,2,4,0.14210483
226,1,92.35618067267319,0,2,2,0.1634689
227,1,177.6143566161086,0,3,5,0.023105536
228,1,595.2933979671335,0,3,1,0.009142901
229,1,734.8404778931549,0,4,1,0.0006690778
230,1,3.9726639637245498,0,3,3,0.23820943
231,1,2.0,0,2,0,0.4276648
232,1,93.62424026752603,0,2,2,0.17466736
233,1,168.7877983581127,0,3,5,0.01977091
234,1,128.2622821698084,0,3,1,0.039719976
235,1,925.1398446148102,0,6,2,0.009154178
236,1,176.298036957261,0,3,5,0.007850361
237,1,54.96315679172722,0,2,1,0.40046242
238,1,2.0,0,2,2,0.434734
239,1,52.83258874362379,0,3,5,0.04217524
240,1,3.0,0,3,0,0.025032897
241,1,69.531673921453,0,3,3,0.055291012
242,1,3.0,0,3,2,0.3044029
243,1,90.52813742273673,0,2,2,0.076314755
244,1,55.3284278391159,0,3,4,0.016525364
245,1,325.7592491559313,0,5,3,0.009815141
246,1,51.699178441953094,0,2,5,0.12105316
247,1,24.80920575314184,0,4,3,0.17482707
248,1,45.71065317686158,0,2,1,0.33064276
249,1,100.37760687230198,0,3,3,0.34575683
250,1,405.3866946477016,0,3,2,0.0048230705
251,1,657.391188587856,0,4,1,0.033119112
252,1,108.00018025080394,0,3,1,0.04674057
253,1,3.0,0,3,0,0.18495679
254,1,41.13337375396353,0,2,1,0.38285634
255,1,2.0,0,2,0,0.25770137
256,1,182.86464535684053,0,2,0,0.1527983
257,1,174.63234407332484,0,3,5,0.008040338
258,1,33.37056110016462,0,3,4,0.0387777
259,1,49.758066241528034,0,2,3,0.2326052
260,1,3.0,0,3,2,0.32178864
261,1,181.16216027053852,0,3,0,0.0027987661
262,1,416.8878208551563,0,3,2,0.022942113
263,1,2.0,0,2,2,0.40223205
264,1,182.42067887918157,0,3,5,0.009683368
265,1,455.6714781782642,0,3,2,0.010166634
266,0,0.0,0,0,2,0.014292444
267,1,125.01108751645805,0,3,2,0.2683118
268,1,332.90941391517686,0,3,3,0.005137851
269,1,3.0,0,3,0,0.06481248
270,1,2.0,0,2,4,0.12965852
271,1,92.81838448961554,0,6,2,0.053995345
272,1,53.266949211009205,0,2,1,0.20544647
273,1,4.0,0,4,5,0.28318477
274,1,55.02056241460703,0,3,5,0.035472028
275,1,36.2369726977587,0,3,4,0.00722397
276,1,2.0,0,2,0,0.123886816
277,1,2.0,0,2,4,0.058553293
278,1,2.0,0,2,4,0.07572743
279,1,5.0,0,5,0,0.06247588
280,1,4.0,0,4,2,0.29069424
281,1,36.68392427424983,0,2,1,0.42659324
282,1,589.094838424256,0,3,1,0.008223293
283,1,93.14957591664535,0,3,2,0.035646237
284,1,51.159893897200554,0,2,5,0.09798776
285,1,352.6508880093002,0,3,3,0.009906732
286,1,365.69295085651976,0,3,3,0.0042635654
287,1,2.0,0,2,4,0.064861774
288,1,2.0,0,2,2,0.45073774
289,1,2.0,0,2,0,0.30574644
290,1,47.146172268901296,0,2,3,0.09899953
291,1,50.48031357104348,0,3,4,0.0110773565
292,1,38.79421878568718,0,3,4,0.010581966
293,1,3.0,0,3,5,0.32589588
294,1,449.200562499824,0,3,2,0.016937153
295,1,360.6143117435416,0,3,3,0.015596498
296,1,2.0,0,2,0,0.45463964
297,1,52.59812837388026,0,2,3,0.101404876
298,1,51.96490894495942,0,2,3,0.32772076
299,1,184.10869309317104,0,3,0,0.0035074092
