user_idx,recourse,cost,elicitation,length,mixture_class,model_score
84,1,52.0271400200483,1.0,3,5,0.0607864
85,1,355.5104366813175,1.0,3,3,0.10148265
86,1,422.3338333261925,1.0,4,2,0.0078082825
87,1,47.458803219573156,1.0,3,4,0.05124757
88,1,133.79885165823623,1.0,5,5,0.026023729
89,1,50.7267445276336,1.0,3,4,0.013682134
90,1,46.482741567494784,1.0,3,4,0.010914135
91,1,86.86775360809943,1.0,2,2,0.36821538
92,1,418.4913701347207,1.0,4,2,0.006088968
93,1,3.0,1.0,3,0,0.34906277
94,1,52.78364474157671,1.0,3,5,0.19351964
95,1,43.71093524787596,1.0,3,2,0.3248749
96,1,355.04054581366177,1.0,3,3,0.027952494
97,1,52.93998073515032,1.0,2,1,0.26103494
98,1,614.8443199007685,1.0,3,1,0.032588184
99,1,49.05761405358773,1.0,2,3,0.07255322
100,1,5.0,1.0,5,0,0.019323604
101,1,4.0,1.0,4,2,0.19023547
102,1,4.0,1.0,4,0,0.005806203
103,1,34.39945971572321,1.0,3,4,0.005721915
104,1,448.51506602120645,1.0,3,2,0.039708585
105,1,333.43230061083045,1.0,3,3,0.025724921
106,1,3.0,1.0,3,0,0.21143673
107,1,3.0,1.0,3,5,0.29878467
108,1,52.58791169792475,1.0,3,5,0.052730773
109,1,87.11240163530375,1.0,2,2,0.18443087
110,1,589.2810265837466,1.0,3,1,0.011287542
111,1,2.0,1.0,2,4,0.4447789
112,1,70.66603016219827,1.0,3,3,0.06027313
113,1,52.78807498723626,1.0,2,1,0.069704704
114,1,2.0,1.0,2,4,0.0856525
115,1,70.65151061290274,1.0,3,3,0.053202312
116,1,333.36890483917404,1.0,3,3,0.041603662
117,1,47.29186032236318,1.0,3,4,0.0071517597
118,1,129.00915219596612,1.0,3,1,0.045826748
119,1,2.0,1.0,2,4,0.05915244
120,1,3.0,1.0,3,0,0.042339254
121,1,53.42114152710607,1.0,2,1,0.14399274
122,1,2.0,1.0,2,4,0.19666056
123,1,174.00392614301987,1.0,4,5,0.009213182
124,1,106.4704258949558,1.0,3,1,0.08117827
125,1,2.0,1.0,2,5,0.47324157
126,1,175.8992725710628,1.0,3,5,0.007677705
127,1,21.393728452579353,1.0,3,4,0.008582012
128,1,93.26577971883283,1.0,6,2,0.046946097
129,1,303.37415621116804,1.0,4,3,0.012717397
130,1,2.0,1.0,2,4,0.33681694
131,1,2.0,1.0,2,2,0.37127718
132,1,68.65863363277552,1.0,3,3,0.07095662
133,1,98.66773409742511,1.0,5,3,0.13434629
134,1,52.44343649536259,1.0,3,5,0.13153109
135,1,53.505185011979904,1.0,2,1,0.14118946
136,1,71.95711388457107,1.0,3,3,0.03453236
137,1,183.33827076618633,1.0,4,5,0.022491466
138,1,130.15925035949118,1.0,3,1,0.039130896
139,1,331.94089518920157,1.0,3,3,0.0024601102
140,1,159.16321524164954,1.0,3,5,0.012787335
141,1,126.73130451506022,1.0,3,1,0.05849249
142,1,129.84878700129656,1.0,3,1,0.05170149
143,1,333.51909962130554,1.0,3,3,0.0154452985
144,1,392.4424138611986,1.0,6,3,0.07392245
145,1,48.31601105940442,1.0,3,4,0.03657272
146,1,3.0,1.0,3,0,0.03304109
147,1,3.2272611085283067,1.0,3,3,0.40684742
148,1,2.0,1.0,2,0,0.37134263
149,1,124.68858543017394,1.0,4,5,0.021624707
150,1,4.833960475774587,1.0,3,3,0.4587586
151,1,150.27704040839168,1.0,5,5,0.029171309
152,1,2.0,1.0,2,2,0.4602978
153,1,92.74469371160929,1.0,3,2,0.027792593
154,1,5.526907509206513,1.0,3,3,0.48831424
155,1,172.56146820587185,1.0,3,5,0.014851092
156,1,594.6571488434464,1.0,3,1,0.010894848
157,1,6.899535164854427,1.0,6,0,0.02175132
158,1,436.70168986076965,1.0,4,2,0.007330283
159,1,2.0,1.0,2,2,0.45298398
160,1,3.0,1.0,3,0,0.06601187
161,1,40.35464387716462,1.0,3,4,0.01033711
162,1,177.4929509065007,1.0,3,5,0.0071369144
163,1,55.68087074639878,1.0,3,4,0.008926157
164,1,3.0,1.0,3,0,0.12820558
165,1,44.08451198430865,1.0,3,4,0.039033875
166,1,592.8791166466228,1.0,3,1,0.009189469
167,1,2.0,1.0,2,4,0.22702627
168,1,7.674325428045925,1.0,4,0,0.012019055
169,1,2.0,1.0,2,4,0.47249308
170,1,48.89081545788641,1.0,2,3,0.047643337
171,1,3.0,1.0,3,5,0.26951343
172,1,3.0,1.0,3,0,0.051932603
173,1,91.61762192392708,1.0,3,2,0.21450414
174,1,137.39155170264982,1.0,5,5,0.014438757
175,1,2.0,1.0,2,4,0.07178945
176,1,46.38387351843509,1.0,2,1,0.48777777
177,1,3.0,1.0,3,0,0.15014093
178,1,5.0,1.0,5,0,0.016272606
179,1,249.7557013997556,1.0,5,2,0.09837067
180,1,4.851044150149647,1.0,3,3,0.24866758
181,1,151.27034429660324,1.0,5,5,0.030441012
182,1,601.1651177759343,1.0,3,1,0.030968944
183,1,2.0,1.0,2,4,0.3340295
184,1,47.07112998892255,1.0,3,4,0.035356306
185,1,90.40729159389825,1.0,2,2,0.10485509
186,1,3.0,1.0,3,5,0.296045
187,1,24.108006927230335,1.0,4,3,0.23106918
188,1,549.1627078107267,1.0,5,2,0.05340538
189,1,323.63434899650423,1.0,3,3,0.002149206
190,1,53.171283503110686,1.0,2,1,0.0737447
191,1,55.00834507812019,1.0,2,1,0.21956344
192,1,337.0316632766355,1.0,3,3,0.019722734
193,1,332.18884861075276,1.0,3,3,0.016336089
194,1,625.1507569474494,1.0,3,1,0.02296823
195,1,425.034306829215,1.0,3,2,0.033644613
196,1,174.95123277433885,1.0,3,5,0.0028244266
197,1,588.4044461225376,1.0,3,1,0.0069391737
198,1,23.797309844189087,1.0,4,5,0.24077824
199,1,44.27439492374158,1.0,2,1,0.426005
200,1,52.208279680196924,1.0,2,5,0.07293623
201,1,48.66749967098946,1.0,3,4,0.005144248
202,1,4.4313528730396,1.0,4,0,0.14851286
203,1,589.0944363516618,1.0,3,1,0.007482252
204,1,2.0,1.0,2,4,0.101741865
205,1,3.0,1.0,3,5,0.49248376
206,1,619.1560497289424,1.0,3,1,0.043822426
207,1,91.25506910379153,1.0,2,2,0.069963604
208,1,48.21526351785701,1.0,3,4,0.020606063
209,1,137.5049288310467,1.0,5,5,0.14715172
210,1,71.89947249916801,1.0,3,3,0.10994833
211,1,36.92175523674305,1.0,3,4,0.060073283
212,1,2.0,1.0,2,0,0.11545793
213,1,57.192192964574986,1.0,3,4,0.011827039
214,1,416.72394592996534,1.0,3,2,0.0081257885
215,1,172.38255090523438,1.0,3,5,0.022963317
216,1,120.2980884592069,1.0,6,3,0.014184316
217,1,2.0,1.0,2,4,0.083369784
218,1,3.0,1.0,3,0,0.28828344
219,1,139.87390657219933,1.0,4,2,0.08773451
220,1,436.1306835813905,1.0,4,2,0.021930665
221,1,3.0,1.0,3,0,0.3773305
222,1,50.79211933548564,1.0,2,1,0.40116024
223,1,52.91618370473525,1.0,3,5,0.04446746
224,1,55.26371058341426,1.0,2,1,0.3721477
225,1,2.0,1.0,2,4,0.14210485
226,1,95.35618067267319,1.0,5,2,0.16346887
227,1,177.6143566161086,1.0,3,5,0.023105536
228,1,595.2933979671335,1.0,3,1,0.009142905
229,1,734.8404778931549,1.0,4,1,0.0006690775
230,1,3.9726639637245498,1.0,3,3,0.23820943
231,1,2.0,1.0,2,0,0.4276648
232,1,93.62424026752603,1.0,2,2,0.17466736
233,1,168.7877983581127,1.0,3,5,0.019770913
234,1,128.2622821698084,1.0,3,1,0.039719976
235,1,925.1398446148102,1.0,6,2,0.009154178
236,1,612.5700972562956,1.0,5,5,0.007850357
237,1,54.96315679172722,1.0,2,1,0.4004624
238,1,2.0,1.0,2,2,0.434734
239,1,52.83258874362379,1.0,3,5,0.042175226
240,1,3.0,1.0,3,0,0.025032897
241,1,69.531673921453,1.0,3,3,0.055291
242,1,3.0,1.0,3,2,0.3044029
243,1,91.52813742273673,1.0,3,2,0.076314755
244,1,55.3284278391159,1.0,3,4,0.016525364
245,1,325.7592491559313,1.0,5,3,0.009815141
246,1,51.699178441953094,1.0,2,5,0.12105316
247,1,24.80920575314184,1.0,4,3,0.17482705
248,1,45.71065317686158,1.0,2,1,0.33064276
249,1,4.048619087935485,1.0,3,3,0.34575683
250,1,405.3866946477016,1.0,3,2,0.004823073
251,1,686.9388696828753,1.0,4,1,0.033119105
252,1,108.00018025080394,1.0,3,1,0.04674057
253,1,3.0,1.0,3,0,0.18495679
254,1,41.13337375396353,1.0,2,1,0.38285634
255,1,2.0,1.0,2,0,0.2577014
256,1,3.0,1.0,3,0,0.1527983
257,1,174.63234407332484,1.0,3,5,0.008040338
258,1,33.37056110016462,1.0,3,4,0.038777694
259,1,8.253493362455014,1.0,4,3,0.23260523
260,1,3.0,1.0,3,2,0.32178867
261,1,181.16216027053852,1.0,3,0,0.0027987647
262,1,416.8878208551563,1.0,3,2,0.022942107
263,1,2.0,1.0,2,2,0.40223205
264,1,182.42067887918157,1.0,3,5,0.009683372
265,1,455.6714781782642,1.0,3,2,0.0101666385
266,0,6.0,1.0,6,2,0.014292444
267,1,3.0,1.0,3,2,0.26831177
268,1,332.90941391517686,1.0,3,3,0.005137848
269,1,3.0,1.0,3,0,0.06481248
270,1,2.0,1.0,2,4,0.12965852
271,1,92.81838448961554,1.0,6,2,0.053995345
272,1,53.266949211009205,1.0,2,1,0.20544647
273,1,53.89471059467603,1.0,3,5,0.28318474
274,1,55.02056241460703,1.0,3,5,0.03547202
275,1,36.2369726977587,1.0,3,4,0.007223973
276,1,2.0,1.0,2,0,0.1238868
277,1,2.0,1.0,2,4,0.05855328
278,1,2.0,1.0,2,4,0.07572743
279,1,5.0,1.0,5,0,0.062475864
280,1,4.0,1.0,4,2,0.2906943
281,1,36.68392427424983,1.0,2,1,0.42659327
282,1,589.094838424256,1.0,3,1,0.00822329
283,1,93.14957591664535,1.0,3,2,0.035646226
284,1,51.159893897200554,1.0,2,5,0.09798775
285,1,352.6508880093002,1.0,3,3,0.009906736
286,1,461.779372367899,1.0,5,3,0.0042635677
287,1,2.0,1.0,2,4,0.064861774
288,1,2.0,1.0,2,2,0.45073774
289,1,3.0,1.0,3,0,0.3057464
290,1,47.146172268901296,1.0,2,3,0.09899953
291,1,50.48031357104348,1.0,3,4,0.0110773565
292,1,38.79421878568718,1.0,3,4,0.010581966
293,1,3.0,1.0,3,5,0.3258959
294,1,449.200562499824,1.0,3,2,0.016937153
295,1,410.5729225549285,1.0,6,3,0.015596498
296,1,2.0,1.0,2,0,0.4546397
297,1,52.59812837388026,1.0,2,3,0.101404876
298,1,6.190463275885529,1.0,3,3,0.32772076
299,0,3.0,1.0,3,0,0.0035074113
