user_idx,recourse,cost,elicitation,length,mixture_class,model_score
134,1,431.9275331060214,1.0,3,2,0.009177403
135,1,311.1937996189049,1.0,5,3,0.016103003
136,1,628.22414528227,1.0,6,2,0.01588714
137,1,170.2503197496508,1.0,3,5,0.0030645777
138,1,505.2809832722839,1.0,4,2,0.009972713
139,1,4.0,1.0,4,0,0.0068826424
140,0,14.657228822949246,1.0,3,3,0.0046789236
141,1,582.93275804179,1.0,3,1,0.0069049136
142,1,175.10502757073107,1.0,3,5,0.004018453
143,1,51.117826159438536,1.0,3,4,0.0054601626
144,1,347.60395965132005,1.0,3,3,0.006706118
145,1,342.70908799490246,1.0,3,3,0.009281035
146,1,594.5047823432737,1.0,3,1,0.0061862
147,1,182.01747819488904,1.0,3,0,0.011900463
148,1,587.4357237576872,1.0,3,1,0.008945328
149,1,52.02420476165702,1.0,3,4,0.004475732
150,0,6.0,1.0,6,4,0.0067284717
151,1,50.9118277100539,1.0,3,4,0.010923534
152,1,4.0,1.0,4,0,0.007474664
153,1,441.63443816644264,1.0,3,2,0.0067004347
154,1,184.43444384549605,1.0,3,0,0.004344401
155,1,417.0101927562339,1.0,3,2,0.013682083
156,1,411.59238813372014,1.0,3,2,0.0058368417
157,0,1.0,1.0,1,2,0.004843325
158,1,312.9996068325377,1.0,5,3,0.014000249
159,1,3.0,1.0,3,0,0.012605699
160,0,6.0,1.0,6,2,0.005548146
161,1,3.0,1.0,3,0,0.016514517
162,1,593.1910619014789,1.0,3,1,0.011405063
163,1,34.39945971572321,1.0,3,4,0.005721915
164,1,177.60711852346694,1.0,4,5,0.010939959
165,1,353.09407209861376,1.0,4,3,0.008870345
166,1,636.7097081223575,1.0,3,1,0.012353821
167,1,191.55996932580877,1.0,3,5,0.014850389
168,1,419.5934809645712,1.0,3,2,0.011897402
169,1,333.02951772773287,1.0,3,3,0.009142525
170,1,411.94228127624297,1.0,3,2,0.012963569
171,1,3.0,1.0,3,0,0.01739961
172,1,422.3338333261925,1.0,4,2,0.0078082825
173,1,422.20555798697006,1.0,3,2,0.016791636
174,1,638.9697183586794,1.0,3,1,0.009379883
175,1,591.2495875335884,1.0,3,1,0.0042396863
176,1,172.56146820587185,1.0,3,5,0.014851092
177,1,637.7119452491108,1.0,6,5,0.002338243
178,1,3.0,1.0,3,0,0.0124804
179,1,162.01666775669844,1.0,3,5,0.0074422206
180,1,442.5080791243871,1.0,3,2,0.011056034
181,1,595.2933979671335,1.0,3,1,0.009142905
182,0,0.0,1.0,0,5,0.00801905
183,1,588.6910709235302,1.0,3,1,0.009243483
184,1,4.0,1.0,4,0,0.005806203
185,1,4.0,1.0,4,0,0.014511386
186,1,53.164368513429906,1.0,3,4,0.006087898
187,1,183.84713764542335,1.0,3,5,0.014146375
188,1,4.0,1.0,4,0,0.012360316
189,1,182.9629666255587,1.0,3,0,0.008858326
190,1,588.1893819120643,1.0,3,1,0.004423827
191,1,50.31343417843465,1.0,3,4,0.013251266
192,0,15.875755109914255,1.0,3,3,0.004528608
193,1,292.4781103793616,1.0,4,3,0.009730263
194,1,629.3720441284047,1.0,3,1,0.010139103
195,1,50.71766362938527,1.0,3,4,0.0031749983
196,1,177.3103226832871,1.0,3,5,0.012734614
197,1,4.0,1.0,4,0,0.011739222
198,1,444.0820121676289,1.0,4,2,0.005291652
199,1,330.52165541537374,1.0,4,3,0.004365614
200,1,182.09314263874703,1.0,3,0,0.010399865
201,1,172.21178884421923,1.0,3,5,0.017511157
202,1,168.26879186797754,1.0,3,5,0.0063402792
203,1,28.636542869528085,1.0,3,4,0.007770758
204,1,586.1086451981645,1.0,3,1,0.00881462
205,1,184.33745377310606,1.0,3,0,0.006071744
206,1,595.0771682588725,1.0,3,1,0.009257069
207,1,586.078131494955,1.0,3,1,0.003283186
208,1,173.44681099380136,1.0,3,5,0.0066386214
209,1,175.8992725710628,1.0,3,5,0.007677705
210,1,587.3453817137637,1.0,3,1,0.0076548154
211,1,332.9973527246281,1.0,3,3,0.006752037
212,1,352.06472203359795,1.0,4,3,0.007994704
213,1,419.28769997541633,1.0,3,2,0.0062255715
214,1,679.7142571192617,1.0,4,1,0.017006604
215,1,169.42502149287853,1.0,4,5,0.005355147
216,1,423.6678257423395,1.0,4,2,0.0066277916
217,1,50.47930412098394,1.0,3,4,0.016336089
218,1,594.2088522811564,1.0,3,1,0.0076119113
219,1,331.8985757514008,1.0,3,3,0.00404023
220,1,185.24813899929353,1.0,3,0,0.0058912504
221,1,629.1900256087558,1.0,3,1,0.014905657
222,1,56.336218521539095,1.0,3,4,0.0077951155
223,1,4.0,1.0,4,0,0.0033786525
224,1,4.0,1.0,4,0,0.008555475
225,1,670.9343836219521,1.0,4,1,0.009315398
226,1,4.0,1.0,4,0,0.011517244
227,1,589.4159300226526,1.0,3,1,0.0066948957
228,1,46.73856964280412,1.0,3,4,0.005124609
229,0,14.896102892699552,1.0,3,3,0.004910783
230,1,188.2363801166333,1.0,4,5,0.011889047
231,1,341.44156653390155,1.0,5,4,0.013254422
232,1,177.4929509065007,1.0,3,5,0.0071369144
233,1,325.998896977216,1.0,3,3,0.0051033543
234,1,474.24076628092917,1.0,4,2,0.013112747
235,1,334.68312282468946,1.0,3,3,0.0076103266
236,1,5.0,1.0,5,0,0.013186424
237,1,317.62796461264463,1.0,3,3,0.004025033
238,0,241.92083894831305,1.0,4,2,0.005245222
239,1,150.12300989418029,1.0,5,5,0.0065432284
240,1,542.4720658700624,1.0,4,2,0.013848148
241,1,120.2980884592069,1.0,6,3,0.014184316
242,1,38.88275221654423,1.0,3,4,0.014840444
243,1,48.61140762876714,1.0,3,4,0.005180787
244,1,329.07702921103527,1.0,3,3,0.0048468467
245,1,179.3724216526476,1.0,4,5,0.003167504
246,1,588.7895639732458,1.0,3,1,0.005397894
247,1,173.61014912065767,1.0,3,5,0.0058755237
248,1,877.6987155113259,1.0,6,2,0.0060502114
249,1,47.55057100326535,1.0,3,4,0.012398828
250,1,623.1445321447536,1.0,3,1,0.013640767
251,1,418.0265152903899,1.0,3,2,0.0041140495
252,1,323.0287767433912,1.0,4,0,0.007828061
253,1,175.07968585937806,1.0,3,5,0.0138608515
254,1,136.198940178242,1.0,4,5,0.014688478
255,1,439.86035381286655,1.0,6,2,0.0049240547
256,1,182.52687523616453,1.0,3,0,0.0054890634
257,1,645.7180291388543,1.0,4,1,0.0071747247
258,1,159.4548971099523,1.0,5,5,0.016135514
259,1,48.36983888870523,1.0,3,4,0.009709298
260,1,48.72175117596143,1.0,3,4,0.008593647
261,1,567.7852615967433,1.0,6,3,0.0072837006
262,1,50.977301150170575,1.0,3,4,0.0047790334
263,1,341.7589917604046,1.0,5,3,0.012279948
264,1,418.85611498808095,1.0,3,2,0.0053547584
265,1,336.109420869383,1.0,3,3,0.004873114
266,1,348.2397504875246,1.0,3,3,0.010402933
267,1,151.02728663133598,1.0,4,5,0.01233692
268,1,5.082012468877998,1.0,4,0,0.017536525
269,0,5.0,1.0,5,0,0.002609451
270,1,163.19558934991377,1.0,2,5,0.014872379
271,1,3.0,1.0,3,0,0.009935181
272,1,380.18634483658866,1.0,4,3,0.011842955
273,1,419.9652832293124,1.0,4,2,0.00675497
274,1,341.9870645747155,1.0,2,3,0.012209921
275,1,411.6758684281396,1.0,3,2,0.0034329253
276,1,594.2304005164519,1.0,3,1,0.007201404
277,1,331.3601861539164,1.0,3,3,0.013972085
278,0,5.0,1.0,5,0,0.00259043
279,1,161.50543395788497,1.0,3,5,0.014978149
280,1,591.0808285013298,1.0,3,1,0.015228671
281,1,583.7757937381904,1.0,3,1,0.002459213
282,1,180.94077798007532,1.0,3,0,0.0043011988
283,1,332.90941391517686,1.0,3,3,0.005137848
284,1,176.03853710625737,1.0,3,5,0.008034544
285,1,4.0,1.0,4,0,0.0036530613
286,1,54.33415205916445,1.0,3,4,0.0063787606
287,1,8.124991079298951,1.0,4,0,0.0057645603
288,1,591.8656083044968,1.0,3,1,0.014723211
289,1,33.683065055773696,1.0,3,4,0.008840939
290,1,52.23235410938962,1.0,3,4,0.007501409
291,1,602.199503206301,1.0,3,1,0.017105654
292,1,4.0,1.0,4,0,0.014484732
293,1,180.4886852490071,1.0,3,5,0.009335961
294,1,593.7226627698171,1.0,3,1,0.013510785
295,1,4.0,1.0,4,0,0.002988535
296,1,343.663342620955,1.0,4,3,0.01309023
297,1,142.82602833155238,1.0,5,5,0.010977686
298,1,39.91579037397426,1.0,3,4,0.013926521
299,1,590.7393543311431,1.0,3,1,0.006521047
